Instance,Terminal,Layer,X location,Y location,Voltage
_11292_,VPWR,li1,125.5800,193.1200,1.799851
_11291_,VPWR,li1,31.2800,209.4400,1.799920
_11290_,VPWR,li1,35.4200,198.5600,1.799936
_11289_,VPWR,li1,35.4200,149.6000,1.799912
_11288_,VPWR,li1,46.0000,116.9600,1.799811
_11287_,VPWR,li1,114.5400,165.9200,1.799821
_11286_,VPWR,li1,37.2600,78.8800,1.799945
_11285_,VPWR,li1,86.9400,95.2000,1.799741
_11284_,VPWR,li1,120.0600,35.3600,1.799901
_11283_,VPWR,li1,183.0800,40.8000,1.799912
_11282_,VPWR,li1,143.0600,57.1200,1.799933
_11281_,VPWR,li1,242.4200,78.8800,1.799751
_11280_,VPWR,li1,257.6000,35.3600,1.799840
_11279_,VPWR,li1,295.7800,40.8000,1.799806
_11278_,VPWR,li1,334.4200,29.9200,1.799979
_11277_,VPWR,li1,138.9200,144.1600,1.799825
_11276_,VPWR,li1,131.5600,280.1600,1.799867
_11275_,VPWR,li1,300.3800,340.0000,1.799862
_11274_,VPWR,li1,316.9400,372.6400,1.799937
_11273_,VPWR,li1,283.3600,372.6400,1.799886
_11272_,VPWR,li1,238.2800,372.6400,1.799886
_11271_,VPWR,li1,164.2200,372.6400,1.799918
_11270_,VPWR,li1,210.2200,372.6400,1.799910
_11269_,VPWR,li1,174.8000,312.8000,1.799958
_11268_,VPWR,li1,115.0000,372.6400,1.799859
_11267_,VPWR,li1,67.6200,367.2000,1.799867
_11266_,VPWR,li1,48.3000,361.7600,1.799930
_11265_,VPWR,li1,45.0800,318.2400,1.799916
_11264_,VPWR,li1,143.5200,269.2800,1.799919
_11263_,VPWR,li1,41.4000,296.4800,1.799865
_11262_,VPWR,li1,53.3600,236.6400,1.799879
_11261_,VPWR,li1,118.2200,340.0000,1.799895
_11260_,VPWR,li1,107.6400,236.6400,1.799840
_11259_,VPWR,li1,38.6400,209.4400,1.799895
_11258_,VPWR,li1,40.4800,198.5600,1.799926
_11257_,VPWR,li1,40.0200,171.3600,1.799892
_11256_,VPWR,li1,56.1200,100.6400,1.799919
_11255_,VPWR,li1,97.5200,149.6000,1.799771
_11254_,VPWR,li1,45.0800,68.0000,1.799935
_11253_,VPWR,li1,99.8200,111.5200,1.799825
_11252_,VPWR,li1,82.3400,35.3600,1.799922
_11251_,VPWR,li1,151.3400,35.3600,1.799923
_11250_,VPWR,li1,135.7000,84.3200,1.799872
_11249_,VPWR,li1,205.1600,29.9200,1.799961
_11248_,VPWR,li1,259.4400,29.9200,1.799946
_11247_,VPWR,li1,304.0600,35.3600,1.799909
_11246_,VPWR,li1,282.9000,46.2400,1.799848
_11245_,VPWR,li1,130.6400,116.9600,1.799692
_11244_,VPWR,li1,102.5800,291.0400,1.799782
_11243_,VPWR,li1,344.5400,345.4400,1.799879
_11242_,VPWR,li1,344.5400,410.7200,1.799959
_11241_,VPWR,li1,277.3800,405.2800,1.799868
_11240_,VPWR,li1,253.9200,394.4000,1.799848
_11239_,VPWR,li1,164.2200,410.7200,1.799942
_11238_,VPWR,li1,207.9200,394.4000,1.799903
_11237_,VPWR,li1,169.2800,361.7600,1.799900
_11236_,VPWR,li1,120.0600,410.7200,1.799897
_11235_,VPWR,li1,75.9000,410.7200,1.799916
_11234_,VPWR,li1,27.1400,356.3200,1.799973
_11233_,VPWR,li1,22.5400,334.5600,1.799953
_11232_,VPWR,li1,125.5800,274.7200,1.799822
_11231_,VPWR,li1,22.5400,285.6000,1.799969
_11230_,VPWR,li1,30.8200,274.7200,1.799920
_11229_,VPWR,li1,121.9000,334.5600,1.799804
_11228_,VPWR,li1,112.7000,204.0000,1.799843
_11227_,VPWR,li1,22.5400,231.2000,1.799952
_11226_,VPWR,li1,22.0800,182.2400,1.799963
_11225_,VPWR,li1,22.5400,160.4800,1.799955
_11224_,VPWR,li1,35.4200,133.2800,1.799854
_11223_,VPWR,li1,97.5200,176.8000,1.799882
_11222_,VPWR,li1,24.8400,68.0000,1.799970
_11221_,VPWR,li1,99.8200,106.0800,1.799892
_11220_,VPWR,li1,101.2000,35.3600,1.799905
_11219_,VPWR,li1,178.9400,19.0400,1.799942
_11218_,VPWR,li1,151.3400,62.5600,1.799879
_11217_,VPWR,li1,208.8400,89.7600,1.799867
_11216_,VPWR,li1,244.2600,24.4800,1.799817
_11215_,VPWR,li1,285.2000,19.0400,1.799908
_11214_,VPWR,li1,318.3200,24.4800,1.799909
_11213_,VPWR,li1,127.4200,127.8400,1.799805
_11212_,VPWR,li1,126.0400,301.9200,1.799843
_11211_,VPWR,li1,312.8000,367.2000,1.799893
_11210_,VPWR,li1,358.3400,356.3200,1.799885
_11209_,VPWR,li1,352.8200,372.6400,1.799952
_11208_,VPWR,li1,266.3400,350.8800,1.799878
_11207_,VPWR,li1,195.0400,372.6400,1.799926
_11206_,VPWR,li1,244.7200,350.8800,1.799868
_11205_,VPWR,li1,220.3400,345.4400,1.799761
_11204_,VPWR,li1,151.3400,367.2000,1.799889
_11203_,VPWR,li1,103.0400,367.2000,1.799836
_11202_,VPWR,li1,102.5800,340.0000,1.799896
_11201_,VPWR,li1,93.3800,318.2400,1.799841
_11200_,VPWR,li1,136.1600,269.2800,1.799912
_11199_,VPWR,li1,87.8600,301.9200,1.799847
_11198_,VPWR,li1,96.6000,242.0800,1.799716
_11197_,VPWR,li1,143.5200,361.7600,1.799857
_11196_,VPWR,li1,143.5200,187.6800,1.799852
_11195_,VPWR,li1,102.1200,231.2000,1.799745
_11194_,VPWR,li1,103.5000,204.0000,1.799842
_11193_,VPWR,li1,87.4000,176.8000,1.799885
_11192_,VPWR,li1,92.0000,122.4000,1.799768
_11191_,VPWR,li1,130.6400,165.9200,1.799819
_11190_,VPWR,li1,97.5200,73.4400,1.799849
_11189_,VPWR,li1,125.5800,84.3200,1.799862
_11188_,VPWR,li1,143.5200,35.3600,1.799912
_11187_,VPWR,li1,205.1600,35.3600,1.799892
_11186_,VPWR,li1,182.1600,95.2000,1.799864
_11185_,VPWR,li1,270.0200,57.1200,1.799875
_11184_,VPWR,li1,222.1800,35.3600,1.799870
_11183_,VPWR,li1,353.2800,62.5600,1.799927
_11182_,VPWR,li1,348.6800,35.3600,1.799962
_11181_,VPWR,li1,171.5800,133.2800,1.799875
_11180_,VPWR,li1,138.9200,280.1600,1.799878
_11179_,VPWR,li1,296.7000,350.8800,1.799914
_11178_,VPWR,li1,317.8600,378.0800,1.799919
_11177_,VPWR,li1,287.5000,372.6400,1.799889
_11176_,VPWR,li1,238.7400,378.0800,1.799836
_11175_,VPWR,li1,163.7600,372.6400,1.799918
_11174_,VPWR,li1,207.9200,367.2000,1.799868
_11173_,VPWR,li1,177.1000,318.2400,1.799942
_11172_,VPWR,li1,115.0000,367.2000,1.799844
_11171_,VPWR,li1,66.2400,372.6400,1.799881
_11170_,VPWR,li1,48.7600,361.7600,1.799930
_11169_,VPWR,li1,48.3000,334.5600,1.799870
_11168_,VPWR,li1,146.2800,269.2800,1.799921
_11167_,VPWR,li1,40.4800,301.9200,1.799920
_11166_,VPWR,li1,55.6600,242.0800,1.799778
_11165_,VPWR,li1,117.7600,345.4400,1.799836
_11164_,VPWR,li1,108.1000,231.2000,1.799746
_11163_,VPWR,li1,40.4800,209.4400,1.799889
_11162_,VPWR,li1,40.4800,193.1200,1.799907
_11161_,VPWR,li1,40.4800,165.9200,1.799926
_11160_,VPWR,li1,60.7200,95.2000,1.799807
_11159_,VPWR,li1,99.8200,155.0400,1.799752
_11158_,VPWR,li1,43.7000,73.4400,1.799919
_11157_,VPWR,li1,101.6600,127.8400,1.799768
_11156_,VPWR,li1,83.2600,40.8000,1.799899
_11155_,VPWR,li1,151.3400,35.3600,1.799923
_11154_,VPWR,li1,136.1600,89.7600,1.799843
_11153_,VPWR,li1,206.0800,35.3600,1.799892
_11152_,VPWR,li1,262.6600,29.9200,1.799946
_11151_,VPWR,li1,307.7400,40.8000,1.799849
_11150_,VPWR,li1,283.8200,46.2400,1.799848
_11149_,VPWR,li1,130.6400,111.5200,1.799831
_11148_,VPWR,li1,117.3000,301.9200,1.799834
_11147_,VPWR,li1,298.0800,367.2000,1.799852
_11146_,VPWR,li1,339.9400,361.7600,1.799930
_11145_,VPWR,li1,339.4800,367.2000,1.799950
_11144_,VPWR,li1,256.2200,350.8800,1.799870
_11143_,VPWR,li1,189.0600,383.5200,1.799903
_11142_,VPWR,li1,240.1200,361.7600,1.799715
_11141_,VPWR,li1,207.9200,345.4400,1.799791
_11140_,VPWR,li1,139.3800,367.2000,1.799873
_11139_,VPWR,li1,91.0800,372.6400,1.799865
_11138_,VPWR,li1,94.7600,334.5600,1.799787
_11137_,VPWR,li1,80.5000,312.8000,1.799882
_11136_,VPWR,li1,130.6400,252.9600,1.799808
_11135_,VPWR,li1,87.8600,296.4800,1.799759
_11134_,VPWR,li1,79.1200,242.0800,1.799721
_11133_,VPWR,li1,136.1600,361.7600,1.799855
_11132_,VPWR,li1,134.7800,198.5600,1.799861
_11131_,VPWR,li1,84.6400,231.2000,1.799748
_11130_,VPWR,li1,86.4800,204.0000,1.799848
_11129_,VPWR,li1,79.1200,176.8000,1.799888
_11128_,VPWR,li1,78.6600,122.4000,1.799790
_11127_,VPWR,li1,123.7400,160.4800,1.799801
_11126_,VPWR,li1,79.1200,73.4400,1.799855
_11125_,VPWR,li1,112.7000,89.7600,1.799834
_11124_,VPWR,li1,129.2600,35.3600,1.799903
_11123_,VPWR,li1,190.4400,35.3600,1.799922
_11122_,VPWR,li1,177.1000,100.6400,1.799963
_11121_,VPWR,li1,259.4400,57.1200,1.799868
_11120_,VPWR,li1,224.0200,40.8000,1.799803
_11119_,VPWR,li1,336.7200,68.0000,1.799966
_11118_,VPWR,li1,338.5600,40.8000,1.799921
_11117_,VPWR,li1,161.9200,133.2800,1.799822
_11116_,VPWR,li1,301.3000,149.6000,1.799850
_11115_,VPWR,li1,318.7800,165.9200,1.799882
_11114_,VPWR,li1,300.3800,155.0400,1.799887
_11113_,VPWR,li1,321.5400,171.3600,1.799943
_11112_,VPWR,li1,331.6600,144.1600,1.799916
_11111_,VPWR,li1,314.6400,144.1600,1.799857
_11110_,VPWR,li1,344.5400,149.6000,1.799871
_11109_,VPWR,li1,284.2800,122.4000,1.799789
_11108_,VPWR,li1,284.7400,127.8400,1.799787
_11107_,VPWR,li1,284.2800,138.7200,1.799888
_11106_,VPWR,li1,161.0000,307.3600,1.799909
_11105_,VPWR,li1,294.8600,361.7600,1.799755
_11104_,VPWR,li1,357.4200,383.5200,1.799942
_11103_,VPWR,li1,354.6600,394.4000,1.799947
_11102_,VPWR,li1,273.2400,367.2000,1.799835
_11101_,VPWR,li1,202.8600,394.4000,1.799911
_11100_,VPWR,li1,228.1600,350.8800,1.799872
_11099_,VPWR,li1,205.6200,329.1200,1.799873
_11098_,VPWR,li1,154.5600,383.5200,1.799914
_11097_,VPWR,li1,103.9600,383.5200,1.799890
_11096_,VPWR,li1,108.5600,361.7600,1.799862
_11095_,VPWR,li1,97.0600,329.1200,1.799768
_11094_,VPWR,li1,142.6000,242.0800,1.799796
_11093_,VPWR,li1,100.2800,274.7200,1.799809
_11092_,VPWR,li1,89.2400,263.8400,1.799874
_11091_,VPWR,li1,156.4000,350.8800,1.799868
_11090_,VPWR,li1,153.6400,204.0000,1.799891
_11089_,VPWR,li1,102.1200,214.8800,1.799820
_11088_,VPWR,li1,101.2000,193.1200,1.799836
_11087_,VPWR,li1,92.0000,160.4800,1.799807
_11086_,VPWR,li1,90.1600,144.1600,1.799786
_11085_,VPWR,li1,142.6000,155.0400,1.799825
_11084_,VPWR,li1,92.0000,68.0000,1.799891
_11083_,VPWR,li1,99.8200,84.3200,1.799843
_11082_,VPWR,li1,140.7600,51.6800,1.799936
_11081_,VPWR,li1,195.0400,46.2400,1.799902
_11080_,VPWR,li1,197.3400,78.8800,1.799814
_11079_,VPWR,li1,275.0800,73.4400,1.799706
_11078_,VPWR,li1,251.1600,46.2400,1.799838
_11077_,VPWR,li1,356.9600,78.8800,1.799878
_11076_,VPWR,li1,356.5000,51.6800,1.799961
_11075_,VPWR,li1,172.0400,106.0800,1.799917
_11074_,VPWR,li1,349.3700,242.0800,1.799819
_11073_,VPWR,li1,276.4600,220.3200,1.799673
_11072_,VPWR,li1,283.5900,231.2000,1.799829
_11071_,VPWR,li1,288.4200,225.7600,1.799842
_11070_,VPWR,li1,276.4600,165.9200,1.799759
_11069_,VPWR,li1,291.1800,155.0400,1.799869
_11068_,VPWR,li1,287.9600,160.4800,1.799777
_11067_,VPWR,li1,305.9000,122.4000,1.799821
_11066_,VPWR,li1,324.3000,116.9600,1.799880
_11065_,VPWR,li1,320.1600,116.9600,1.799861
_11064_,VPWR,li1,333.0400,122.4000,1.799923
_11063_,VPWR,li1,293.0200,165.9200,1.799786
_11062_,VPWR,li1,339.0200,242.0800,1.799849
_11061_,VPWR,li1,305.9000,242.0800,1.799771
_11060_,VPWR,li1,322.0000,236.6400,1.799839
_11059_,VPWR,li1,318.3200,231.2000,1.799887
_11058_,VPWR,li1,355.5800,225.7600,1.799835
_11057_,VPWR,li1,323.8400,214.8800,1.799937
_11056_,VPWR,li1,315.5600,209.4400,1.799869
_11055_,VPWR,li1,322.9200,209.4400,1.799901
_11054_,VPWR,li1,357.4200,116.9600,1.799788
_11053_,VPWR,li1,357.4200,116.9600,1.799788
_11052_,VPWR,li1,358.8000,111.5200,1.799755
_11051_,VPWR,li1,348.6800,127.8400,1.799848
_11050_,VPWR,li1,348.2200,165.9200,1.799846
_11049_,VPWR,li1,370.3000,198.5600,1.799766
_11048_,VPWR,li1,362.4800,204.0000,1.799736
_11047_,VPWR,li1,366.6200,204.0000,1.799719
_11046_,VPWR,li1,366.6200,214.8800,1.799846
_11045_,VPWR,li1,362.4800,225.7600,1.799824
_11044_,VPWR,li1,369.3800,220.3200,1.799856
_11043_,VPWR,li1,360.6400,220.3200,1.799867
_11042_,VPWR,li1,331.6600,242.0800,1.799874
_11041_,VPWR,li1,303.3700,242.0800,1.799762
_11040_,VPWR,li1,322.6900,242.0800,1.799847
_11039_,VPWR,li1,310.9600,231.2000,1.799859
_11038_,VPWR,li1,348.2200,225.7600,1.799851
_11037_,VPWR,li1,127.4200,291.0400,1.799801
_11036_,VPWR,li1,282.9000,345.4400,1.799744
_11035_,VPWR,li1,311.4200,388.9600,1.799910
_11034_,VPWR,li1,291.6400,388.9600,1.799874
_11033_,VPWR,li1,238.7400,388.9600,1.799837
_11032_,VPWR,li1,165.6000,388.9600,1.799920
_11031_,VPWR,li1,209.3000,383.5200,1.799848
_11030_,VPWR,li1,169.2800,329.1200,1.799870
_11029_,VPWR,li1,115.0000,383.5200,1.799889
_11028_,VPWR,li1,64.8600,383.5200,1.799919
_11027_,VPWR,li1,49.2200,345.4400,1.799896
_11026_,VPWR,li1,40.4800,312.8000,1.799908
_11025_,VPWR,li1,151.3400,236.6400,1.799903
_11024_,VPWR,li1,48.3000,285.6000,1.799916
_11023_,VPWR,li1,44.6200,242.0800,1.799824
_11022_,VPWR,li1,115.9200,361.7600,1.799858
_11021_,VPWR,li1,108.1000,220.3200,1.799720
_11020_,VPWR,li1,40.4800,236.6400,1.799901
_11019_,VPWR,li1,43.2400,176.8000,1.799934
_11018_,VPWR,li1,43.7000,155.0400,1.799866
_11017_,VPWR,li1,40.4800,106.0800,1.799947
_11016_,VPWR,li1,101.6600,138.7200,1.799815
_11015_,VPWR,li1,41.4000,95.2000,1.799880
_11014_,VPWR,li1,78.2000,111.5200,1.799840
_11013_,VPWR,li1,81.4200,51.6800,1.799937
_11012_,VPWR,li1,149.9600,46.2400,1.799896
_11011_,VPWR,li1,130.6400,73.4400,1.799856
_11010_,VPWR,li1,203.7800,46.2400,1.799889
_11009_,VPWR,li1,259.4400,40.8000,1.799754
_11008_,VPWR,li1,310.9600,62.5600,1.799871
_11007_,VPWR,li1,280.1400,62.5600,1.799800
_11006_,VPWR,li1,140.3000,100.6400,1.799915
_11005_,VPWR,li1,126.5000,291.0400,1.799801
_11004_,VPWR,li1,281.0600,350.8800,1.799893
_11003_,VPWR,li1,311.4200,383.5200,1.799903
_11002_,VPWR,li1,284.2800,383.5200,1.799828
_11001_,VPWR,li1,237.8200,383.5200,1.799797
_11000_,VPWR,li1,165.1400,383.5200,1.799925
_10999_,VPWR,li1,207.9200,383.5200,1.799848
_10998_,VPWR,li1,172.0400,323.6800,1.799904
_10997_,VPWR,li1,114.0800,383.5200,1.799889
_10996_,VPWR,li1,63.9400,383.5200,1.799919
_10995_,VPWR,li1,48.3000,350.8800,1.799864
_10994_,VPWR,li1,38.6400,307.3600,1.799946
_10993_,VPWR,li1,151.3400,247.5200,1.799810
_10992_,VPWR,li1,44.1600,274.7200,1.799872
_10991_,VPWR,li1,41.4000,247.5200,1.799917
_10990_,VPWR,li1,115.4600,356.3200,1.799915
_10989_,VPWR,li1,108.5600,214.8800,1.799820
_10988_,VPWR,li1,40.4800,225.7600,1.799903
_10987_,VPWR,li1,40.4800,182.2400,1.799915
_10986_,VPWR,li1,42.7800,149.6000,1.799893
_10985_,VPWR,li1,35.4200,106.0800,1.799955
_10984_,VPWR,li1,100.7400,144.1600,1.799778
_10983_,VPWR,li1,41.4000,84.3200,1.799914
_10982_,VPWR,li1,78.2000,111.5200,1.799840
_10981_,VPWR,li1,86.9400,46.2400,1.799892
_10980_,VPWR,li1,151.3400,46.2400,1.799896
_10979_,VPWR,li1,131.5600,73.4400,1.799856
_10978_,VPWR,li1,204.2400,40.8000,1.799841
_10977_,VPWR,li1,259.9000,46.2400,1.799836
_10976_,VPWR,li1,305.9000,51.6800,1.799935
_10975_,VPWR,li1,277.3800,57.1200,1.799881
_10974_,VPWR,li1,139.8400,100.6400,1.799915
_10973_,VPWR,li1,310.9600,127.8400,1.799849
_10972_,VPWR,li1,308.6600,116.9600,1.799824
_10971_,VPWR,li1,317.8600,122.4000,1.799869
_10970_,VPWR,li1,294.8600,116.9600,1.799795
_10969_,VPWR,li1,272.0900,149.6000,1.799793
_10968_,VPWR,li1,272.0900,144.1600,1.799771
_10967_,VPWR,li1,264.2700,160.4800,1.799774
_10966_,VPWR,li1,264.5000,165.9200,1.799758
_10965_,VPWR,li1,267.4900,171.3600,1.799874
_10964_,VPWR,li1,260.5900,182.2400,1.799846
_10963_,VPWR,li1,292.3300,176.8000,1.799909
_10962_,VPWR,li1,259.4400,198.5600,1.799826
_10961_,VPWR,li1,267.4900,209.4400,1.799794
_10960_,VPWR,li1,267.4900,220.3200,1.799641
_10959_,VPWR,li1,264.7300,225.7600,1.799832
_10958_,VPWR,li1,272.0900,236.6400,1.799703
_10957_,VPWR,li1,287.7300,236.6400,1.799700
_10956_,VPWR,li1,288.6500,247.5200,1.799827
_10955_,VPWR,li1,288.1900,242.0800,1.799730
_10954_,VPWR,li1,288.1900,258.4000,1.799818
_10953_,VPWR,li1,294.1700,263.8400,1.799832
_10952_,VPWR,li1,297.3900,258.4000,1.799823
_10951_,VPWR,li1,307.9700,258.4000,1.799848
_10950_,VPWR,li1,286.3500,263.8400,1.799820
_10949_,VPWR,li1,275.0800,242.0800,1.799729
_10948_,VPWR,li1,280.3700,242.0800,1.799729
_10947_,VPWR,li1,281.2900,263.8400,1.799816
_10946_,VPWR,li1,300.3800,252.9600,1.799899
_10945_,VPWR,li1,313.7200,258.4000,1.799874
_10944_,VPWR,li1,313.7200,263.8400,1.799887
_10943_,VPWR,li1,310.9600,247.5200,1.799886
_10942_,VPWR,li1,295.7800,144.1600,1.799809
_10941_,VPWR,li1,283.3600,144.1600,1.799783
_10940_,VPWR,li1,349.3700,95.2000,1.799874
_10939_,VPWR,li1,350.7500,89.7600,1.799900
_10938_,VPWR,li1,352.5900,95.2000,1.799868
_10937_,VPWR,li1,343.8500,106.0800,1.799874
_10936_,VPWR,li1,347.9900,106.0800,1.799867
_10935_,VPWR,li1,421.3600,198.5600,1.799709
_10934_,VPWR,li1,421.3600,204.0000,1.799618
_10933_,VPWR,li1,421.3600,193.1200,1.799872
_10932_,VPWR,li1,421.3600,165.9200,1.799776
_10931_,VPWR,li1,11.0400,274.7200,1.799951
_10930_,VPWR,li1,10.5800,252.9600,1.799956
_10929_,VPWR,li1,10.5800,301.9200,1.799967
_10928_,VPWR,li1,10.5800,263.8400,1.799940
_10927_,VPWR,li1,10.5800,280.1600,1.799959
_10926_,VPWR,li1,10.5800,323.6800,1.799941
_10925_,VPWR,li1,10.5800,187.6800,1.799949
_10924_,VPWR,li1,10.5800,340.0000,1.799968
_10923_,VPWR,li1,10.5800,318.2400,1.799965
_10922_,VPWR,li1,10.5800,312.8000,1.799957
_10921_,VPWR,li1,10.5800,269.2800,1.799978
_10920_,VPWR,li1,10.5800,285.6000,1.799963
_10919_,VPWR,li1,10.5800,258.4000,1.799960
_10918_,VPWR,li1,10.5800,247.5200,1.799957
_10917_,VPWR,li1,10.5800,182.2400,1.799959
_10916_,VPWR,li1,10.5800,334.5600,1.799956
_10915_,VPWR,li1,10.5800,214.8800,1.799962
_10914_,VPWR,li1,10.5800,236.6400,1.799952
_10913_,VPWR,li1,10.5800,225.7600,1.799956
_10912_,VPWR,li1,10.5800,138.7200,1.799948
_10911_,VPWR,li1,10.5800,209.4400,1.799950
_10910_,VPWR,li1,10.5800,171.3600,1.799953
_10909_,VPWR,li1,10.5800,144.1600,1.799952
_10908_,VPWR,li1,10.5800,165.9200,1.799965
_10907_,VPWR,li1,10.5800,155.0400,1.799940
_10906_,VPWR,li1,156.4000,13.6000,1.799866
_10905_,VPWR,li1,10.5800,155.0400,1.799940
_10904_,VPWR,li1,176.1800,13.6000,1.799924
_10903_,VPWR,li1,138.4600,13.6000,1.799853
_10902_,VPWR,li1,168.8200,19.0400,1.799941
_10901_,VPWR,li1,168.8200,13.6000,1.799897
_10900_,VPWR,li1,161.4600,19.0400,1.799932
_10899_,VPWR,li1,358.3400,155.0400,1.799883
_10898_,VPWR,li1,358.3400,165.9200,1.799816
_10897_,VPWR,li1,421.3600,84.3200,1.799815
_10896_,VPWR,li1,265.4200,176.8000,1.799909
_10895_,VPWR,li1,346.8400,214.8800,1.799890
_10894_,VPWR,li1,340.1700,204.0000,1.799843
_10893_,VPWR,li1,104.8800,301.9200,1.799835
_10892_,VPWR,li1,351.9000,345.4400,1.799867
_10891_,VPWR,li1,351.9000,410.7200,1.799957
_10890_,VPWR,li1,293.0200,410.7200,1.799915
_10889_,VPWR,li1,271.4000,394.4000,1.799844
_10888_,VPWR,li1,173.8800,416.1600,1.799959
_10887_,VPWR,li1,209.3000,399.8400,1.799909
_10886_,VPWR,li1,166.0600,350.8800,1.799902
_10885_,VPWR,li1,128.8000,410.7200,1.799901
_10884_,VPWR,li1,84.6400,416.1600,1.799952
_10883_,VPWR,li1,35.8800,350.8800,1.799903
_10882_,VPWR,li1,30.3600,329.1200,1.799903
_10881_,VPWR,li1,130.6400,269.2800,1.799910
_10880_,VPWR,li1,27.6000,280.1600,1.799953
_10879_,VPWR,li1,38.6400,269.2800,1.799958
_10878_,VPWR,li1,125.5800,334.5600,1.799810
_10877_,VPWR,li1,116.3800,204.0000,1.799845
_10876_,VPWR,li1,25.7600,236.6400,1.799933
_10875_,VPWR,li1,31.7400,182.2400,1.799937
_10874_,VPWR,li1,30.8200,171.3600,1.799925
_10873_,VPWR,li1,40.9400,138.7200,1.799908
_10872_,VPWR,li1,104.8800,182.2400,1.799812
_10871_,VPWR,li1,35.4200,62.5600,1.799921
_10870_,VPWR,li1,103.0400,95.2000,1.799708
_10869_,VPWR,li1,112.7000,29.9200,1.799969
_10868_,VPWR,li1,189.9800,19.0400,1.799911
_10867_,VPWR,li1,164.2200,62.5600,1.799902
_10866_,VPWR,li1,228.6200,84.3200,1.799793
_10865_,VPWR,li1,263.1200,24.4800,1.799821
_10864_,VPWR,li1,298.0800,19.0400,1.799923
_10863_,VPWR,li1,323.3800,19.0400,1.799967
_10862_,VPWR,li1,138.4600,122.4000,1.799803
_10861_,VPWR,li1,344.5400,198.5600,1.799851
_10860_,VPWR,li1,280.1400,182.2400,1.799858
_10859_,VPWR,li1,273.7000,176.8000,1.799907
_10858_,VPWR,li1,308.2000,176.8000,1.799926
_10857_,VPWR,li1,354.4300,204.0000,1.799779
_10856_,VPWR,li1,310.0400,182.2400,1.799893
_10855_,VPWR,li1,306.3600,171.3600,1.799915
_10854_,VPWR,li1,357.6500,204.0000,1.799756
_10853_,VPWR,li1,302.4500,225.7600,1.799870
_10852_,VPWR,li1,305.9000,144.1600,1.799832
_10851_,VPWR,li1,321.5400,111.5200,1.799781
_10850_,VPWR,li1,311.8800,111.5200,1.799716
_10849_,VPWR,li1,331.8900,111.5200,1.799849
_10848_,VPWR,li1,284.9700,165.9200,1.799765
_10847_,VPWR,li1,295.7800,242.0800,1.799743
_10846_,VPWR,li1,318.3200,242.0800,1.799820
_10845_,VPWR,li1,304.9800,231.2000,1.799847
_10844_,VPWR,li1,347.5300,231.2000,1.799885
_10843_,VPWR,li1,349.6000,111.5200,1.799780
_10842_,VPWR,li1,357.8800,100.6400,1.799909
_10841_,VPWR,li1,358.3400,100.6400,1.799909
_10840_,VPWR,li1,344.5400,116.9600,1.799820
_10839_,VPWR,li1,344.0800,116.9600,1.799820
_10838_,VPWR,li1,348.2200,242.0800,1.799819
_10837_,VPWR,li1,333.0400,242.0800,1.799874
_10836_,VPWR,li1,318.7800,220.3200,1.799865
_10835_,VPWR,li1,264.9600,209.4400,1.799794
_10834_,VPWR,li1,267.2600,198.5600,1.799828
_10833_,VPWR,li1,272.3200,220.3200,1.799657
_10832_,VPWR,li1,271.4000,225.7600,1.799834
_10831_,VPWR,li1,282.9000,225.7600,1.799838
_10830_,VPWR,li1,272.7800,160.4800,1.799772
_10829_,VPWR,li1,283.8200,155.0400,1.799865
_10828_,VPWR,li1,275.0800,149.6000,1.799795
_10827_,VPWR,li1,296.2400,106.0800,1.799786
_10826_,VPWR,li1,339.0200,231.2000,1.799907
_10825_,VPWR,li1,318.3200,198.5600,1.799902
_10824_,VPWR,li1,331.6600,231.2000,1.799923
_10823_,VPWR,li1,336.7200,225.7600,1.799898
_10822_,VPWR,li1,327.9800,220.3200,1.799923
_10821_,VPWR,li1,300.8400,204.0000,1.799880
_10820_,VPWR,li1,293.0200,198.5600,1.799854
_10819_,VPWR,li1,280.1400,214.8800,1.799897
_10818_,VPWR,li1,310.9600,214.8800,1.799923
_10817_,VPWR,li1,300.3800,214.8800,1.799911
_10816_,VPWR,li1,293.0200,214.8800,1.799904
_10815_,VPWR,li1,272.3200,198.5600,1.799832
_10814_,VPWR,li1,264.9600,187.6800,1.799865
_10813_,VPWR,li1,298.5400,187.6800,1.799898
_10812_,VPWR,li1,310.5000,220.3200,1.799830
_10811_,VPWR,li1,306.3600,204.0000,1.799885
_10810_,VPWR,li1,310.5000,193.1200,1.799914
_10809_,VPWR,li1,299.0000,176.8000,1.799915
_10808_,VPWR,li1,331.6600,204.0000,1.799887
_10807_,VPWR,li1,292.1000,198.5600,1.799854
_10806_,VPWR,li1,277.3800,209.4400,1.799800
_10805_,VPWR,li1,285.2000,214.8800,1.799899
_10804_,VPWR,li1,274.1600,193.1200,1.799854
_10803_,VPWR,li1,267.2600,187.6800,1.799867
_10802_,VPWR,li1,293.0200,209.4400,1.799817
_10801_,VPWR,li1,322.4600,176.8000,1.799945
_10800_,VPWR,li1,336.2600,193.1200,1.799942
_10799_,VPWR,li1,324.3000,187.6800,1.799942
_10798_,VPWR,li1,323.3800,193.1200,1.799941
_10797_,VPWR,li1,331.6600,198.5600,1.799901
_10796_,VPWR,li1,321.0800,182.2400,1.799923
_10795_,VPWR,li1,336.7200,193.1200,1.799942
_10794_,VPWR,li1,329.5900,209.4400,1.799926
