Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_105_642,VGND,li1,303.6000,299.2000,0.000149
FILLER_105_638,VGND,li1,299.2300,299.2000,0.000155
FILLER_105_632,VGND,li1,297.6200,299.2000,0.000155
FILLER_105_628,VGND,li1,294.6300,299.2000,0.000160
FILLER_105_608,VGND,li1,287.0400,299.2000,0.000167
FILLER_105_602,VGND,li1,283.1300,299.2000,0.000169
FILLER_105_598,VGND,li1,280.8300,299.2000,0.000170
FILLER_105_591,VGND,li1,277.6100,299.2000,0.000171
FILLER_105_579,VGND,li1,274.6200,299.2000,0.000172
FILLER_105_567,VGND,li1,269.1000,299.2000,0.000175
FILLER_105_554,VGND,li1,261.7400,299.2000,0.000177
FILLER_105_542,VGND,li1,257.6000,299.2000,0.000177
FILLER_105_532,VGND,li1,251.1600,299.2000,0.000177
FILLER_105_520,VGND,li1,247.4800,299.2000,0.000176
FILLER_105_505,VGND,li1,238.7400,299.2000,0.000170
FILLER_105_503,VGND,li1,237.1300,299.2000,0.000170
FILLER_105_466,VGND,li1,220.8000,299.2000,0.000150
FILLER_105_455,VGND,li1,215.0500,299.2000,0.000138
FILLER_105_449,VGND,li1,213.4400,299.2000,0.000138
FILLER_105_447,VGND,li1,211.3700,299.2000,0.000134
FILLER_105_441,VGND,li1,209.7600,299.2000,0.000130
FILLER_105_429,VGND,li1,205.6200,299.2000,0.000121
FILLER_105_417,VGND,li1,200.1000,299.2000,0.000112
FILLER_105_397,VGND,li1,188.3700,299.2000,0.000087
FILLER_105_393,VGND,li1,187.2200,299.2000,0.000082
FILLER_105_391,VGND,li1,185.6100,299.2000,0.000077
FILLER_105_385,VGND,li1,184.0000,299.2000,0.000077
FILLER_105_373,VGND,li1,179.8600,299.2000,0.000067
FILLER_105_361,VGND,li1,174.3400,299.2000,0.000081
FILLER_105_351,VGND,li1,167.2100,299.2000,0.000102
FILLER_105_345,VGND,li1,165.6000,299.2000,0.000108
FILLER_105_341,VGND,li1,162.6100,299.2000,0.000121
FILLER_105_337,VGND,li1,161.4600,299.2000,0.000121
FILLER_105_335,VGND,li1,159.8500,299.2000,0.000130
FILLER_105_331,VGND,li1,158.7000,299.2000,0.000130
FILLER_105_319,VGND,li1,155.0200,299.2000,0.000141
FILLER_105_307,VGND,li1,149.5000,299.2000,0.000159
FILLER_105_293,VGND,li1,141.6800,299.2000,0.000186
FILLER_105_281,VGND,li1,137.5400,299.2000,0.000195
FILLER_105_268,VGND,li1,129.7200,299.2000,0.000219
FILLER_105_236,VGND,li1,115.4600,299.2000,0.000248
FILLER_105_223,VGND,li1,108.3300,299.2000,0.000241
FILLER_105_203,VGND,li1,101.6600,299.2000,0.000231
FILLER_105_189,VGND,li1,93.8400,299.2000,0.000218
FILLER_105_169,VGND,li1,83.9500,299.2000,0.000200
FILLER_105_162,VGND,li1,81.4200,299.2000,0.000195
FILLER_105_135,VGND,li1,69.0000,299.2000,0.000172
FILLER_105_86,VGND,li1,45.3100,299.2000,0.000112
FILLER_105_68,VGND,li1,37.2600,299.2000,0.000089
FILLER_105_57,VGND,li1,32.2000,299.2000,0.000068
FILLER_105_55,VGND,li1,31.0500,299.2000,0.000068
FILLER_105_35,VGND,li1,22.0800,299.2000,0.000047
FILLER_105_23,VGND,li1,18.8600,299.2000,0.000050
FILLER_105_11,VGND,li1,13.3400,299.2000,0.000054
FILLER_104_909,VGND,li1,424.3500,293.7600,0.000286
FILLER_104_893,VGND,li1,416.9900,293.7600,0.000286
FILLER_104_881,VGND,li1,413.5400,293.7600,0.000286
FILLER_104_869,VGND,li1,408.0200,293.7600,0.000278
FILLER_104_864,VGND,li1,403.8800,293.7600,0.000274
FILLER_104_856,VGND,li1,399.7400,293.7600,0.000268
FILLER_104_837,VGND,li1,391.2300,293.7600,0.000254
FILLER_104_825,VGND,li1,387.7800,293.7600,0.000248
FILLER_104_813,VGND,li1,382.2600,293.7600,0.000238
FILLER_104_806,VGND,li1,377.6600,293.7600,0.000230
FILLER_104_794,VGND,li1,373.5200,293.7600,0.000218
FILLER_104_782,VGND,li1,368.0000,293.7600,0.000197
FILLER_104_770,VGND,li1,362.4800,293.7600,0.000185
FILLER_104_706,VGND,li1,330.5100,293.7600,0.000087
FILLER_104_698,VGND,li1,327.0600,293.7600,0.000095
FILLER_104_683,VGND,li1,320.6200,293.7600,0.000118
FILLER_104_649,VGND,li1,304.2900,293.7600,0.000173
FILLER_104_645,VGND,li1,303.1400,293.7600,0.000173
FILLER_104_641,VGND,li1,301.0700,293.7600,0.000178
FILLER_104_616,VGND,li1,289.1100,293.7600,0.000201
FILLER_104_606,VGND,li1,285.2000,293.7600,0.000206
FILLER_104_593,VGND,li1,278.5300,293.7600,0.000211
FILLER_104_580,VGND,li1,272.5500,293.7600,0.000214
FILLER_104_574,VGND,li1,270.9400,293.7600,0.000214
FILLER_104_564,VGND,li1,265.6500,293.7600,0.000214
FILLER_104_531,VGND,li1,250.0100,293.7600,0.000201
FILLER_104_523,VGND,li1,247.9400,293.7600,0.000197
FILLER_104_509,VGND,li1,239.8900,293.7600,0.000186
FILLER_104_505,VGND,li1,238.7400,293.7600,0.000182
FILLER_104_499,VGND,li1,235.2900,293.7600,0.000179
FILLER_104_485,VGND,li1,229.0800,293.7600,0.000169
FILLER_104_477,VGND,li1,226.7800,293.7600,0.000165
FILLER_104_475,VGND,li1,224.2500,293.7600,0.000159
FILLER_104_467,VGND,li1,222.1800,293.7600,0.000155
FILLER_104_455,VGND,li1,217.5800,293.7600,0.000146
FILLER_104_443,VGND,li1,212.0600,293.7600,0.000139
FILLER_104_421,VGND,li1,200.5600,293.7600,0.000116
FILLER_104_418,VGND,li1,198.2600,293.7600,0.000110
FILLER_104_410,VGND,li1,195.9600,293.7600,0.000105
FILLER_104_382,VGND,li1,184.0000,293.7600,0.000077
FILLER_104_373,VGND,li1,177.5600,293.7600,0.000061
FILLER_104_365,VGND,li1,175.2600,293.7600,0.000075
FILLER_104_362,VGND,li1,172.5000,293.7600,0.000083
FILLER_104_340,VGND,li1,162.6100,293.7600,0.000108
FILLER_104_309,VGND,li1,149.5000,293.7600,0.000136
FILLER_104_307,VGND,li1,146.9700,293.7600,0.000139
FILLER_104_288,VGND,li1,138.6900,293.7600,0.000147
FILLER_104_261,VGND,li1,126.0400,293.7600,0.000156
FILLER_104_253,VGND,li1,123.7400,293.7600,0.000157
FILLER_104_249,VGND,li1,120.7500,293.7600,0.000158
FILLER_104_209,VGND,li1,101.8900,293.7600,0.000162
FILLER_104_197,VGND,li1,98.9000,293.7600,0.000162
FILLER_104_195,VGND,li1,95.4500,293.7600,0.000162
FILLER_104_169,VGND,li1,83.7200,293.7600,0.000159
FILLER_104_150,VGND,li1,74.9800,293.7600,0.000156
FILLER_104_139,VGND,li1,69.6900,293.7600,0.000152
FILLER_104_135,VGND,li1,68.5400,293.7600,0.000152
FILLER_104_111,VGND,li1,57.0400,293.7600,0.000138
FILLER_104_89,VGND,li1,46.6900,293.7600,0.000111
FILLER_104_85,VGND,li1,45.5400,293.7600,0.000107
FILLER_104_69,VGND,li1,38.6400,293.7600,0.000092
FILLER_104_46,VGND,li1,27.1400,293.7600,0.000062
FILLER_104_29,VGND,li1,19.0900,293.7600,0.000075
FILLER_104_20,VGND,li1,16.5600,293.7600,0.000080
FILLER_104_11,VGND,li1,11.0400,293.7600,0.000092
FILLER_103_897,VGND,li1,418.8300,293.7600,0.000286
FILLER_103_875,VGND,li1,409.4000,293.7600,0.000281
FILLER_103_841,VGND,li1,393.3000,293.7600,0.000258
FILLER_103_838,VGND,li1,391.4600,293.7600,0.000254
FILLER_103_826,VGND,li1,388.2400,293.7600,0.000248
FILLER_103_814,VGND,li1,382.7200,293.7600,0.000238
FILLER_103_766,VGND,li1,358.3400,293.7600,0.000172
FILLER_103_757,VGND,li1,353.9700,293.7600,0.000158
FILLER_103_753,VGND,li1,352.8200,293.7600,0.000152
FILLER_103_737,VGND,li1,344.7700,293.7600,0.000127
FILLER_103_729,VGND,li1,342.7000,293.7600,0.000120
FILLER_103_727,VGND,li1,340.1700,293.7600,0.000110
FILLER_103_715,VGND,li1,337.1800,293.7600,0.000099
FILLER_103_703,VGND,li1,331.6600,293.7600,0.000077
FILLER_103_699,VGND,li1,327.2900,293.7600,0.000095
FILLER_103_663,VGND,li1,310.7300,293.7600,0.000152
FILLER_103_638,VGND,li1,299.4600,293.7600,0.000185
FILLER_103_625,VGND,li1,293.7100,293.7600,0.000193
FILLER_103_617,VGND,li1,291.1800,293.7600,0.000197
FILLER_103_613,VGND,li1,288.1900,293.7600,0.000201
FILLER_103_580,VGND,li1,272.7800,293.7600,0.000213
FILLER_103_572,VGND,li1,270.4800,293.7600,0.000215
FILLER_103_561,VGND,li1,264.2700,293.7600,0.000214
FILLER_103_557,VGND,li1,262.4300,293.7600,0.000213
FILLER_103_549,VGND,li1,259.9000,293.7600,0.000211
FILLER_103_531,VGND,li1,252.5400,293.7600,0.000205
FILLER_103_519,VGND,li1,247.0200,293.7600,0.000197
FILLER_103_505,VGND,li1,239.6600,293.7600,0.000186
FILLER_103_502,VGND,li1,236.9000,293.7600,0.000179
FILLER_103_490,VGND,li1,233.6800,293.7600,0.000175
FILLER_103_478,VGND,li1,228.1600,293.7600,0.000165
FILLER_103_457,VGND,li1,216.2000,293.7600,0.000146
FILLER_103_449,VGND,li1,213.9000,293.7600,0.000142
FILLER_103_447,VGND,li1,211.3700,293.7600,0.000135
FILLER_103_443,VGND,li1,210.2200,293.7600,0.000135
FILLER_103_429,VGND,li1,203.0900,293.7600,0.000121
FILLER_103_417,VGND,li1,197.8000,293.7600,0.000110
FILLER_103_409,VGND,li1,195.5000,293.7600,0.000105
FILLER_103_393,VGND,li1,186.9900,293.7600,0.000083
FILLER_103_389,VGND,li1,185.1500,293.7600,0.000077
FILLER_103_349,VGND,li1,167.4400,293.7600,0.000095
FILLER_103_337,VGND,li1,163.3000,293.7600,0.000108
FILLER_103_327,VGND,li1,156.4000,293.7600,0.000125
FILLER_103_319,VGND,li1,152.4900,293.7600,0.000132
FILLER_103_273,VGND,li1,131.3300,293.7600,0.000153
FILLER_103_255,VGND,li1,123.2800,293.7600,0.000157
FILLER_103_219,VGND,li1,106.7200,293.7600,0.000162
FILLER_103_202,VGND,li1,98.6700,293.7600,0.000162
FILLER_103_169,VGND,li1,83.9500,293.7600,0.000159
FILLER_103_167,VGND,li1,82.5700,293.7600,0.000158
FILLER_103_163,VGND,li1,81.4200,293.7600,0.000158
FILLER_103_144,VGND,li1,71.9900,293.7600,0.000154
FILLER_103_113,VGND,li1,58.1900,293.7600,0.000138
FILLER_103_111,VGND,li1,56.8100,293.7600,0.000138
FILLER_103_87,VGND,li1,46.2300,293.7600,0.000111
FILLER_103_48,VGND,li1,29.4400,293.7600,0.000068
FILLER_103_24,VGND,li1,18.4000,293.7600,0.000075
FILLER_103_3,VGND,li1,7.1300,293.7600,0.000093
FILLER_102_893,VGND,li1,416.9900,288.3200,0.000139
FILLER_102_885,VGND,li1,414.4600,288.3200,0.000139
FILLER_102_866,VGND,li1,404.3400,288.3200,0.000135
FILLER_102_852,VGND,li1,397.9000,288.3200,0.000132
FILLER_102_844,VGND,li1,395.6000,288.3200,0.000131
FILLER_102_813,VGND,li1,379.7300,288.3200,0.000117
FILLER_102_809,VGND,li1,378.3500,288.3200,0.000117
FILLER_102_772,VGND,li1,360.8700,288.3200,0.000093
FILLER_102_766,VGND,li1,359.2600,288.3200,0.000090
FILLER_102_739,VGND,li1,345.6900,288.3200,0.000069
FILLER_102_735,VGND,li1,344.5400,288.3200,0.000069
FILLER_102_721,VGND,li1,337.4100,288.3200,0.000053
FILLER_102_717,VGND,li1,336.2600,288.3200,0.000053
FILLER_102_701,VGND,li1,328.2100,288.3200,0.000055
FILLER_102_690,VGND,li1,323.6100,288.3200,0.000064
FILLER_102_684,VGND,li1,320.8500,288.3200,0.000071
FILLER_102_676,VGND,li1,318.3200,288.3200,0.000076
FILLER_102_666,VGND,li1,312.3400,288.3200,0.000091
FILLER_102_662,VGND,li1,310.2700,288.3200,0.000095
FILLER_102_658,VGND,li1,309.1200,288.3200,0.000095
FILLER_102_643,VGND,li1,301.5300,288.3200,0.000111
FILLER_102_632,VGND,li1,298.0800,288.3200,0.000116
FILLER_102_620,VGND,li1,293.4800,288.3200,0.000124
FILLER_102_608,VGND,li1,287.9600,288.3200,0.000133
FILLER_102_594,VGND,li1,278.9900,288.3200,0.000148
FILLER_102_589,VGND,li1,276.9200,288.3200,0.000150
FILLER_102_584,VGND,li1,274.3900,288.3200,0.000152
FILLER_102_576,VGND,li1,272.3200,288.3200,0.000154
FILLER_102_545,VGND,li1,257.6000,288.3200,0.000164
FILLER_102_533,VGND,li1,253.4600,288.3200,0.000166
FILLER_102_531,VGND,li1,250.0100,288.3200,0.000167
FILLER_102_527,VGND,li1,248.8600,288.3200,0.000167
FILLER_102_515,VGND,li1,245.1800,288.3200,0.000167
FILLER_102_509,VGND,li1,240.1200,288.3200,0.000168
FILLER_102_497,VGND,li1,236.9000,288.3200,0.000167
FILLER_102_485,VGND,li1,231.3800,288.3200,0.000165
FILLER_102_475,VGND,li1,224.2500,288.3200,0.000155
FILLER_102_466,VGND,li1,221.2600,288.3200,0.000151
FILLER_102_421,VGND,li1,199.4100,288.3200,0.000112
FILLER_102_414,VGND,li1,196.4200,288.3200,0.000108
FILLER_102_409,VGND,li1,193.8900,288.3200,0.000103
FILLER_102_401,VGND,li1,191.8200,288.3200,0.000099
FILLER_102_389,VGND,li1,187.2200,288.3200,0.000086
FILLER_102_369,VGND,li1,175.4900,288.3200,0.000079
FILLER_102_365,VGND,li1,174.3400,288.3200,0.000090
FILLER_102_360,VGND,li1,172.0400,288.3200,0.000099
FILLER_102_335,VGND,li1,161.4600,288.3200,0.000129
FILLER_102_306,VGND,li1,146.7400,288.3200,0.000168
FILLER_102_300,VGND,li1,143.7500,288.3200,0.000174
FILLER_102_293,VGND,li1,140.9900,288.3200,0.000176
FILLER_102_271,VGND,li1,130.4100,288.3200,0.000183
FILLER_102_253,VGND,li1,122.3600,288.3200,0.000187
FILLER_102_248,VGND,li1,120.5200,288.3200,0.000188
FILLER_102_231,VGND,li1,112.0100,288.3200,0.000190
FILLER_102_222,VGND,li1,107.8700,288.3200,0.000191
FILLER_102_218,VGND,li1,106.7200,288.3200,0.000191
FILLER_102_201,VGND,li1,98.2100,288.3200,0.000185
FILLER_102_197,VGND,li1,97.0600,288.3200,0.000183
FILLER_102_136,VGND,li1,69.0000,288.3200,0.000144
FILLER_102_93,VGND,li1,49.2200,288.3200,0.000098
FILLER_102_82,VGND,li1,43.7000,288.3200,0.000084
FILLER_102_74,VGND,li1,41.4000,288.3200,0.000079
FILLER_102_63,VGND,li1,34.9600,288.3200,0.000062
FILLER_102_55,VGND,li1,32.6600,288.3200,0.000056
FILLER_102_37,VGND,li1,23.0000,288.3200,0.000039
FILLER_102_29,VGND,li1,20.7000,288.3200,0.000041
FILLER_102_25,VGND,li1,17.7100,288.3200,0.000044
FILLER_102_3,VGND,li1,7.1300,288.3200,0.000050
FILLER_101_903,VGND,li1,421.1300,288.3200,0.000140
FILLER_101_897,VGND,li1,419.5200,288.3200,0.000140
FILLER_101_890,VGND,li1,416.3000,288.3200,0.000139
FILLER_101_878,VGND,li1,412.1600,288.3200,0.000138
FILLER_101_865,VGND,li1,403.6500,288.3200,0.000135
FILLER_101_857,VGND,li1,401.5800,288.3200,0.000133
FILLER_101_836,VGND,li1,391.0000,288.3200,0.000128
FILLER_101_800,VGND,li1,373.9800,288.3200,0.000112
FILLER_101_764,VGND,li1,357.8800,288.3200,0.000090
FILLER_101_745,VGND,li1,349.1400,288.3200,0.000077
FILLER_101_727,VGND,li1,340.1700,288.3200,0.000061
FILLER_101_719,VGND,li1,338.1000,288.3200,0.000057
FILLER_101_705,VGND,li1,330.2800,288.3200,0.000050
FILLER_101_687,VGND,li1,322.0000,288.3200,0.000071
FILLER_101_679,VGND,li1,318.0900,288.3200,0.000080
FILLER_101_673,VGND,li1,316.4800,288.3200,0.000080
FILLER_101_668,VGND,li1,313.7200,288.3200,0.000086
FILLER_101_656,VGND,li1,310.0400,288.3200,0.000095
FILLER_101_644,VGND,li1,304.5200,288.3200,0.000104
FILLER_101_632,VGND,li1,299.0000,288.3200,0.000116
FILLER_101_611,VGND,li1,286.8100,288.3200,0.000137
FILLER_101_607,VGND,li1,284.9700,288.3200,0.000141
FILLER_101_601,VGND,li1,283.3600,288.3200,0.000141
FILLER_101_588,VGND,li1,276.6900,288.3200,0.000150
FILLER_101_580,VGND,li1,274.1600,288.3200,0.000152
FILLER_101_568,VGND,li1,269.5600,288.3200,0.000158
FILLER_101_549,VGND,li1,259.4400,288.3200,0.000163
FILLER_101_522,VGND,li1,247.0200,288.3200,0.000167
FILLER_101_494,VGND,li1,233.2200,288.3200,0.000166
FILLER_101_483,VGND,li1,227.9300,288.3200,0.000161
FILLER_101_479,VGND,li1,226.7800,288.3200,0.000157
FILLER_101_467,VGND,li1,220.8000,288.3200,0.000151
FILLER_101_459,VGND,li1,218.5000,288.3200,0.000147
FILLER_101_447,VGND,li1,211.3700,288.3200,0.000134
FILLER_101_443,VGND,li1,210.2200,288.3200,0.000134
FILLER_101_432,VGND,li1,204.7000,288.3200,0.000124
FILLER_101_424,VGND,li1,200.7900,288.3200,0.000117
FILLER_101_399,VGND,li1,189.2900,288.3200,0.000093
FILLER_101_393,VGND,li1,187.6800,288.3200,0.000086
FILLER_101_390,VGND,li1,185.3800,288.3200,0.000080
FILLER_101_379,VGND,li1,181.2400,288.3200,0.000074
FILLER_101_367,VGND,li1,177.1000,288.3200,0.000079
FILLER_101_343,VGND,li1,164.2200,288.3200,0.000121
FILLER_101_334,VGND,li1,159.6200,288.3200,0.000135
FILLER_101_326,VGND,li1,157.3200,288.3200,0.000148
FILLER_101_318,VGND,li1,152.0300,288.3200,0.000159
FILLER_101_314,VGND,li1,150.8800,288.3200,0.000164
FILLER_101_289,VGND,li1,140.3000,288.3200,0.000176
FILLER_101_278,VGND,li1,133.8600,288.3200,0.000181
FILLER_101_260,VGND,li1,125.3500,288.3200,0.000186
FILLER_101_256,VGND,li1,124.2000,288.3200,0.000186
FILLER_101_247,VGND,li1,119.3700,288.3200,0.000189
FILLER_101_243,VGND,li1,118.2200,288.3200,0.000189
FILLER_101_233,VGND,li1,112.9300,288.3200,0.000190
FILLER_101_217,VGND,li1,105.5700,288.3200,0.000191
FILLER_101_206,VGND,li1,100.7400,288.3200,0.000188
FILLER_101_185,VGND,li1,91.3100,288.3200,0.000178
FILLER_101_167,VGND,li1,82.5700,288.3200,0.000167
FILLER_101_131,VGND,li1,66.0100,288.3200,0.000135
FILLER_101_113,VGND,li1,57.9600,288.3200,0.000118
FILLER_101_101,VGND,li1,52.4400,288.3200,0.000104
FILLER_101_91,VGND,li1,47.8400,288.3200,0.000091
FILLER_101_81,VGND,li1,43.0100,288.3200,0.000079
FILLER_101_75,VGND,li1,41.4000,288.3200,0.000079
FILLER_101_65,VGND,li1,35.6500,288.3200,0.000062
FILLER_101_53,VGND,li1,30.5900,288.3200,0.000051
FILLER_101_26,VGND,li1,17.9400,288.3200,0.000044
FILLER_101_7,VGND,li1,8.9700,288.3200,0.000050
FILLER_100_897,VGND,li1,418.3700,282.8800,0.000189
FILLER_100_885,VGND,li1,415.3800,282.8800,0.000189
FILLER_100_873,VGND,li1,409.8600,282.8800,0.000189
FILLER_100_865,VGND,li1,404.1100,282.8800,0.000188
FILLER_100_853,VGND,li1,400.6600,282.8800,0.000187
FILLER_100_837,VGND,li1,390.7700,282.8800,0.000184
FILLER_100_820,VGND,li1,383.1800,282.8800,0.000183
FILLER_100_804,VGND,li1,376.2800,282.8800,0.000181
FILLER_100_757,VGND,li1,355.1200,282.8800,0.000148
FILLER_100_752,VGND,li1,352.3600,282.8800,0.000139
FILLER_100_740,VGND,li1,346.6100,282.8800,0.000121
FILLER_100_720,VGND,li1,337.6400,282.8800,0.000085
FILLER_100_708,VGND,li1,333.9600,282.8800,0.000068
FILLER_100_699,VGND,li1,327.2900,282.8800,0.000089
FILLER_100_693,VGND,li1,325.6800,282.8800,0.000089
FILLER_100_681,VGND,li1,321.5400,282.8800,0.000101
FILLER_100_669,VGND,li1,316.0200,282.8800,0.000123
FILLER_100_659,VGND,li1,309.3500,282.8800,0.000137
FILLER_100_655,VGND,li1,307.0500,282.8800,0.000142
FILLER_100_645,VGND,li1,302.4500,282.8800,0.000155
FILLER_100_638,VGND,li1,299.4600,282.8800,0.000162
FILLER_100_601,VGND,li1,283.3600,282.8800,0.000188
FILLER_100_589,VGND,li1,279.2200,282.8800,0.000193
FILLER_100_587,VGND,li1,275.7700,282.8800,0.000194
FILLER_100_583,VGND,li1,274.6200,282.8800,0.000194
FILLER_100_571,VGND,li1,270.9400,282.8800,0.000194
FILLER_100_559,VGND,li1,265.4200,282.8800,0.000194
FILLER_100_531,VGND,li1,250.0100,282.8800,0.000193
FILLER_100_499,VGND,li1,235.7500,282.8800,0.000191
FILLER_100_485,VGND,li1,228.8500,282.8800,0.000180
FILLER_100_475,VGND,li1,224.2500,282.8800,0.000168
FILLER_100_469,VGND,li1,222.6400,282.8800,0.000168
FILLER_100_457,VGND,li1,218.5000,282.8800,0.000159
FILLER_100_438,VGND,li1,207.6900,282.8800,0.000134
FILLER_100_418,VGND,li1,198.2600,282.8800,0.000109
FILLER_100_397,VGND,li1,189.9800,282.8800,0.000091
FILLER_100_385,VGND,li1,185.3800,282.8800,0.000079
FILLER_100_374,VGND,li1,177.7900,282.8800,0.000062
FILLER_100_348,VGND,li1,166.2900,282.8800,0.000094
FILLER_100_340,VGND,li1,163.7600,282.8800,0.000102
FILLER_100_309,VGND,li1,148.1200,282.8800,0.000135
FILLER_100_292,VGND,li1,140.5300,282.8800,0.000144
FILLER_100_283,VGND,li1,135.9300,282.8800,0.000148
FILLER_100_279,VGND,li1,134.7800,282.8800,0.000148
FILLER_100_209,VGND,li1,101.8900,282.8800,0.000155
FILLER_100_197,VGND,li1,96.6000,282.8800,0.000151
FILLER_100_176,VGND,li1,87.1700,282.8800,0.000142
FILLER_100_158,VGND,li1,78.4300,282.8800,0.000132
FILLER_100_131,VGND,li1,66.0100,282.8800,0.000114
FILLER_100_127,VGND,li1,64.8600,282.8800,0.000114
FILLER_100_116,VGND,li1,59.5700,282.8800,0.000106
FILLER_100_101,VGND,li1,52.4400,282.8800,0.000091
FILLER_100_83,VGND,li1,43.9300,282.8800,0.000076
FILLER_100_71,VGND,li1,40.9400,282.8800,0.000069
FILLER_100_49,VGND,li1,28.2900,282.8800,0.000037
FILLER_100_45,VGND,li1,27.1400,282.8800,0.000037
FILLER_99_909,VGND,li1,424.3500,282.8800,0.000189
FILLER_99_897,VGND,li1,418.3700,282.8800,0.000189
FILLER_99_890,VGND,li1,416.3000,282.8800,0.000189
FILLER_99_878,VGND,li1,412.1600,282.8800,0.000189
FILLER_99_853,VGND,li1,398.3600,282.8800,0.000187
FILLER_99_845,VGND,li1,396.0600,282.8800,0.000186
FILLER_99_832,VGND,li1,390.0800,282.8800,0.000184
FILLER_99_820,VGND,li1,385.4800,282.8800,0.000183
FILLER_99_808,VGND,li1,379.9600,282.8800,0.000182
FILLER_99_796,VGND,li1,374.4400,282.8800,0.000180
FILLER_99_778,VGND,li1,364.7800,282.8800,0.000177
FILLER_99_766,VGND,li1,359.2600,282.8800,0.000161
FILLER_99_754,VGND,li1,355.1200,282.8800,0.000148
FILLER_99_737,VGND,li1,344.7700,282.8800,0.000114
FILLER_99_729,VGND,li1,342.7000,282.8800,0.000106
FILLER_99_718,VGND,li1,336.7200,282.8800,0.000085
FILLER_99_706,VGND,li1,333.0400,282.8800,0.000068
FILLER_99_694,VGND,li1,327.5200,282.8800,0.000083
FILLER_99_682,VGND,li1,322.0000,282.8800,0.000101
FILLER_99_673,VGND,li1,315.3300,282.8800,0.000123
FILLER_99_671,VGND,li1,314.4100,282.8800,0.000123
FILLER_99_630,VGND,li1,296.2400,282.8800,0.000167
FILLER_99_610,VGND,li1,286.5800,282.8800,0.000184
FILLER_99_602,VGND,li1,284.2800,282.8800,0.000188
FILLER_99_592,VGND,li1,278.5300,282.8800,0.000193
FILLER_99_582,VGND,li1,273.7000,282.8800,0.000194
FILLER_99_574,VGND,li1,271.4000,282.8800,0.000194
FILLER_99_549,VGND,li1,259.9000,282.8800,0.000194
FILLER_99_534,VGND,li1,251.6200,282.8800,0.000193
FILLER_99_526,VGND,li1,249.3200,282.8800,0.000193
FILLER_99_516,VGND,li1,243.3400,282.8800,0.000193
FILLER_99_505,VGND,li1,238.5100,282.8800,0.000192
FILLER_99_502,VGND,li1,236.9000,282.8800,0.000191
FILLER_99_494,VGND,li1,234.6000,282.8800,0.000191
FILLER_99_482,VGND,li1,230.0000,282.8800,0.000184
FILLER_99_473,VGND,li1,223.3300,282.8800,0.000168
FILLER_99_461,VGND,li1,220.3400,282.8800,0.000163
FILLER_99_449,VGND,li1,214.8200,282.8800,0.000148
FILLER_99_446,VGND,li1,211.1400,282.8800,0.000140
FILLER_99_434,VGND,li1,207.9200,282.8800,0.000134
FILLER_99_414,VGND,li1,196.8800,282.8800,0.000109
FILLER_99_405,VGND,li1,192.7400,282.8800,0.000100
FILLER_99_393,VGND,li1,189.0600,282.8800,0.000091
FILLER_99_391,VGND,li1,185.6100,282.8800,0.000079
FILLER_99_385,VGND,li1,184.0000,282.8800,0.000079
FILLER_99_373,VGND,li1,178.4800,282.8800,0.000062
FILLER_99_361,VGND,li1,174.3400,282.8800,0.000072
FILLER_99_349,VGND,li1,168.8200,282.8800,0.000088
FILLER_99_337,VGND,li1,163.3000,282.8800,0.000102
FILLER_99_334,VGND,li1,159.6200,282.8800,0.000111
FILLER_99_290,VGND,li1,139.6100,282.8800,0.000144
FILLER_99_225,VGND,li1,109.2500,282.8800,0.000158
FILLER_99_191,VGND,li1,93.6100,282.8800,0.000147
FILLER_99_185,VGND,li1,92.0000,282.8800,0.000147
FILLER_99_116,VGND,li1,59.8000,282.8800,0.000106
FILLER_99_109,VGND,li1,56.3500,282.8800,0.000098
FILLER_99_78,VGND,li1,41.8600,282.8800,0.000069
FILLER_99_29,VGND,li1,19.3200,282.8800,0.000034
FILLER_99_19,VGND,li1,14.7200,282.8800,0.000036
FILLER_98_893,VGND,li1,416.9900,277.4400,0.000118
FILLER_98_885,VGND,li1,414.4600,277.4400,0.000117
FILLER_98_847,VGND,li1,395.6000,277.4400,0.000109
FILLER_98_829,VGND,li1,387.5500,277.4400,0.000105
FILLER_98_817,VGND,li1,384.1000,277.4400,0.000103
FILLER_98_811,VGND,li1,378.8100,277.4400,0.000098
FILLER_98_807,VGND,li1,377.6600,277.4400,0.000098
FILLER_98_776,VGND,li1,364.3200,277.4400,0.000085
FILLER_98_744,VGND,li1,350.5200,277.4400,0.000065
FILLER_98_729,VGND,li1,341.3200,277.4400,0.000048
FILLER_98_721,VGND,li1,337.4100,277.4400,0.000040
FILLER_98_694,VGND,li1,326.1400,277.4400,0.000038
FILLER_98_663,VGND,li1,310.9600,277.4400,0.000054
FILLER_98_643,VGND,li1,301.5300,277.4400,0.000063
FILLER_98_624,VGND,li1,293.4800,277.4400,0.000067
FILLER_98_600,VGND,li1,284.2800,277.4400,0.000073
FILLER_98_546,VGND,li1,257.1400,277.4400,0.000086
FILLER_98_538,VGND,li1,254.8400,277.4400,0.000087
FILLER_98_530,VGND,li1,249.7800,277.4400,0.000088
FILLER_98_514,VGND,li1,242.8800,277.4400,0.000090
FILLER_98_477,VGND,li1,225.6300,277.4400,0.000094
FILLER_98_440,VGND,li1,209.3000,277.4400,0.000093
